-0.1795739	-0.46195766	-0.17748687	0.24892424	-0.19170766	0.08802632	-0.13402443	0.17017438	-0.1433746	0.18410091	-0.2679431	0.26767862	-0.25925544	0.13875568	-0.056042712	-0.2085351
0.30733448	-0.32117823	-0.42727333	0.07336242	-0.13943371	0.17035459	-0.4479634	0.5959989	-0.25766203	-0.22462271	-0.0049915216	0.681825	-0.07545132	0.20707662	-0.39507666	-0.5250606
-0.2879396	-0.33894765	-0.42617825	0.4970759	0.1905463	-0.0024047403	0.009356379	-0.39950106	-0.105600215	0.5002739	-0.38152936	0.07415961	-0.34666345	-0.28228325	-0.005989141	0.2569015
-0.38482398	-0.30938897	0.017458746	0.13487658	-0.281743	0.09452167	0.20668054	-0.000535092	-0.14448893	0.2300909	-0.32879353	-0.033512875	-0.46098122	0.17334044	-0.04024091	0.14228898
-0.16838676	-0.43919683	0.007901502	0.06976422	-0.2524029	-0.029969534	0.069140784	0.06359681	0.051318564	0.23515512	-0.27592936	-0.09457256	-0.14926484	0.074624084	0.25068828	-0.040488463
-0.45495555	-0.097167246	-0.40628627	0.89930403	0.468977	-0.067044355	0.17260636	-1.0094924	-0.109812014	0.95310956	-0.57071805	-0.046990704	-0.47786868	-0.5225707	-0.06937147	0.6770693
0.09639321	-0.07741876	-0.18473369	0.1778732	-0.08586876	0.20310313	-0.22235604	0.29332963	-0.22008027	-0.0020696137	-0.045982327	0.36821258	-0.22789939	0.21902107	-0.3258564	-0.11561163
0.06047319	-0.29924774	-0.14228745	0.25349987	-0.06568171	-0.16286951	-0.18161105	-0.04440224	0.018981438	0.21544236	-0.29287577	0.2496684	-0.09722319	-0.012600889	-0.040330935	-0.15713765
-0.5088958	-0.5059579	0.013735242	0.568215	0.115652144	-0.4683656	0.33142692	-0.9438219	0.39538652	0.84763974	-0.62810296	-0.45281732	-0.18922517	-0.3972263	0.644105	0.2959024
-0.17222343	-0.110604726	-0.2393742	0.31484342	-0.003819317	0.01588179	-0.056717586	-0.1877921	-0.092110984	0.28351283	-0.25405094	0.21173447	-0.35246572	-0.0099137835	-0.22049186	0.16191949
0.5407547	0.18524852	0.1831189	0.3831569	-0.28267062	-0.053726144	-0.6539541	-0.16515394	0.2914002	0.40501127	-0.3769651	0.5977943	-0.055672225	0.35368165	-0.45826623	-0.06349449
0.36289465	-0.6713984	0.19771633	0.3481789	-0.2521458	-0.64035064	-0.3963464	-0.12102272	0.61379176	0.47050124	-0.6422512	0.31419826	0.30335402	-0.11129504	0.48336652	-0.58915615
-0.3490827	-0.7285	0.33700967	-0.08654216	-0.4428373	-0.24896036	0.42885777	-0.0028927317	0.18964572	0.22229208	-0.37253177	-0.5199175	-0.22472075	0.10604936	0.8581919	-0.10485912
0.032469463	-0.2858866	-0.46776214	0.11399603	0.11387752	0.26862788	-0.19192581	0.4562022	-0.5214439	-0.30183953	0.18586516	0.27810475	-0.15270957	0.03517218	-0.25261426	-0.23095214
-0.16778585	-0.52724135	-0.13372098	-0.39159435	-0.36409345	0.42404613	0.320929	0.61214906	-0.48965994	-0.53183115	0.43412715	-0.1738188	-0.24927436	0.4128583	0.12408904	-0.34695235
0.2804208	-0.52192944	-0.2912451	-0.02960765	-0.124735475	-0.052164927	-0.25659472	0.5289238	-0.150371	-0.2553324	0.09076687	0.2994584	0.19231598	0.0652355	0.15605156	-0.6873771
-0.0073336577	-0.8351437	-0.30491507	-0.14623831	0.03923866	-0.10414862	0.066463195	0.37651914	-0.19597453	-0.2837082	0.2680624	-0.08910666	0.1052657	-0.044362653	0.6240846	-0.7102112
-0.25364026	-0.31607452	-0.29426062	-0.08947659	-0.09040506	0.35375345	0.2495997	0.37227416	-0.49738422	-0.34559274	0.18243316	-0.04897887	-0.33700445	0.10294564	-0.11670832	-0.03138071
-0.77431285	0.4032636	-0.46204758	0.6885873	0.3969622	1.1354177	0.51589346	-0.9003189	-0.7859661	0.5157775	-0.01655585	-0.13534091	-0.975708	-0.23038103	-0.65633553	1.079367
-0.2561716	-0.17283897	0.54028785	-0.12543818	-0.6574229	0.11142935	0.08216637	0.07952861	0.07982796	0.11009188	-0.3916943	0.040306665	-0.42096764	0.54074013	-0.16422151	0.14365327
-0.047125813	-0.13459277	0.41879386	0.097985	-0.58464545	0.019029556	-0.06586882	-0.023688842	0.11587507	0.28128794	-0.49675736	0.22884023	-0.29404095	0.45565915	-0.26040918	0.2332593
-0.13802843	-0.3874928	-0.5592309	0.62361085	0.55352175	-0.19864766	-0.095102206	-0.5832634	0.010626271	0.4040786	-0.11549822	0.03797326	0.020951334	-0.59564227	0.23634975	-0.042483825
0.4458528	-0.4634364	-0.4041119	0.15536769	0.13889644	-0.25403532	-0.4573567	0.24585265	0.16377437	-0.030262021	0.022157483	0.5234175	0.34874162	-0.15012859	0.19785354	-0.53680605
0.110363185	0.05290304	-0.40649015	0.481598	0.13705826	0.16308784	-0.39604276	-0.13275558	-0.15823312	0.1988629	-0.13762298	0.41469547	-0.19864656	0.0052282466	-0.35270897	0.022995496
-0.17769557	-0.24685614	-0.4073319	0.2071361	0.24550055	0.14633492	0.094340704	-0.021842401	-0.24194297	0.046707004	-0.008108816	0.09370607	-0.18426633	-0.19317111	-0.021098103	0.043424636
0.06831451	-0.3533683	0.21556702	0.4208155	-0.20448846	-0.4646053	-0.19101194	-0.53365564	0.5332839	0.678485	-0.66006	0.10207924	0.04283259	0.013813229	0.37861738	-0.076518595
-0.27206656	-0.6111128	0.068842106	-0.075429335	-0.2684659	-0.079529926	0.29148924	0.08773636	-0.030203326	-0.021932926	-0.08438011	-0.3595323	-0.0464974	0.06988993	0.5077347	-0.20274325
0.9825245	-0.9392027	-1.1963885	0.59763885	1.0258077	-0.65366334	-0.8788582	-0.052990425	0.4940761	0.18581286	0.13100928	0.8528604	0.90971655	-0.9620934	0.8222287	-1.0022801
0.022261612	-0.037839204	-0.10881602	0.20543197	-0.12545781	0.10800671	-0.14145692	0.0058417046	0.005811338	0.25285167	-0.3289295	0.35731718	-0.20483285	0.18351296	-0.23876819	0.1514158
-0.112269476	-0.10372782	-0.17897114	0.10393203	-0.08856349	0.1719505	-0.09553576	0.18472089	-0.258265	-0.024007633	-0.0027027715	0.22496323	-0.25832456	0.065938346	-0.15972368	-0.002153662
-0.079256825	-0.7810062	0.37014648	-0.055682547	-0.4239706	-0.38892725	0.16260405	0.060368758	0.33712184	0.21749328	-0.30554444	-0.22252311	0.07325453	0.15527387	0.75050867	-0.39245272
0.9168409	-0.68694407	-0.50488657	0.63196605	0.60232687	-0.63772786	-0.78665257	-0.32137758	0.6292085	0.47430235	-0.42257804	0.71406406	0.7814922	-0.77024204	0.6828452	-0.8100647
